Timestamp,Question,Predicted_Topic,Answer_Length,Faithfulness,Relevance,Context_Precision,Index_Dir,Index_Integrity_OK,Index_Integrity_Error,Dense_Ready,Dense_Error,Reranker_Ready,Reranker_Error
2026-02-25T22:37:54.132476,ความหมายและลักษณะของอาร์เรย์,2.1.1 ความหมายและลักษณะของอาร์เรย์,281,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-25T22:38:11.851154,ความหมายของอัลกอริทึม (Algorithm),1.1.2 ความหมายของอัลกอริทึม (Algorithm),443,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-25T22:38:29.726354,ความสำคัญของการเลือกโครงสร้างข้อมูลที่เหมาะสมกับอัลกอริทึม,1.1.3 ความสำคัญของการเลือกโครงสร้างข้อมูลที่เหมาะสมกับอัลกอริทึม,685,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-25T22:38:51.802538,โครงสร้างข้อมูลแบบบิต,หัวข้อที่ 1: โครงสร้างข้อมูลเบื้องต้น (Introduction to Data Structure),88,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-25T22:39:20.194279,ประเภทโครงสร้างข้อมูล,1.3.1 ประเภทโครงสร้างข้อมูล,665,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-25T22:40:16.939991,เครื่องมือในการพัฒนาอัลกอริทึม,1.1.3 ความสำคัญของการเลือกโครงสร้างข้อมูลที่เหมาะสมกับอัลกอริทึม,147,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-25T22:40:38.141727,ความหมายและลักษณะของอาร์เรย์,2.1.1 ความหมายและลักษณะของอาร์เรย์,281,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-25T22:40:58.715353,อาร์เรย์ 1 มิติ,2.2.1 อาร์เรย์ 1 มิติ,252,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-25T22:41:21.632895,อาร์เรย์ 2 มิติ,2.2.1 อาร์เรย์ 1 มิติ,1108,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:24:59.800095,ความหมายของโครงสร้างข้อมูลหน่อย,1.1.1 ความหมายของโครงสร้างข้อมูล (Data Structure),699,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:27:19.856030,บอกความหมายของอัลกอริทึม,1.1 ความหมายโครงสร้างข้อมูลและอัลกอริทึม,716,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:28:51.381156,ความสำคัญของการเลือกโครงสร้างข้อมูลที่เหมาะสมกับอัลกอริทึม,1.1.3 ความสำคัญของการเลือกโครงสร้างข้อมูลที่เหมาะสมกับอัลกอริทึม,543,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:29:56.243049,อะไรคือโครงสร้างข้อมูลแบบบิต,หัวข้อที่ 1: โครงสร้างข้อมูลเบื้องต้น (Introduction to Data Structure),350,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:30:22.714304,โครงสร้างข้อมูลแบบไบต์คือ,หัวข้อที่ 1: โครงสร้างข้อมูลเบื้องต้น (Introduction to Data Structure),123,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:30:46.733328,โครงสร้างข้อมูลแบบฟิลด์ คือ,หัวข้อที่ 1: โครงสร้างข้อมูลเบื้องต้น (Introduction to Data Structure),407,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:31:06.044030,เรคอร์ดคือ,1.2.4 เรคอร์ด (Record),384,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:31:22.049839,บิต คือ,1.2.1 บิต (Bit),205,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:31:56.381355,ฟิลด์คืออะไร,1.2.3 ฟิลด์ (Field),409,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:32:14.534517,ไฟล์,1.2.5 ไฟล์ (File),196,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:32:26.422605, ฐานข้อมูลคือ,1.2.6 ฐานข้อมูล (Database),499,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:32:45.961821,ประเภทโครงสร้างข้อมูล,1.3.1 ประเภทโครงสร้างข้อมูล,665,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:33:22.408416,ประเภทอัลกอริทึม,1.3.2 ประเภทอัลกอริทึม,834,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:35:06.953985,โครงสร้างแบบเรียงลำดับคือ,1.4.1 โครงสร้างแบบเรียงลำดับ (Sequence),177,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:35:31.856295,โครงสร้างแบบเลือกการทำงาน (Selection),1.4.2 โครงสร้างแบบเลือกการทำงาน (Selection),814,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:36:49.734600,โครงสร้างแบบทำซ้ำคือ,1.4.3 โครงสร้างแบบทำซ้ำ (Repetition),608,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:37:26.716179,ความหมายและลักษณะของอาร์เรย์,2.1.1 ความหมายและลักษณะของอาร์เรย์,860,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:38:16.127254,อาร์เรย์ 1 มิติคือ,2.2.1 อาร์เรย์ 1 มิติ,202,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:39:04.686933,อาร์เรย์ 2 มิติคือ,2.2.1 อาร์เรย์ 1 มิติ,153,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:39:46.861504, ความหมายของลิงค์ลิสต์,2.3.1 ความหมายของลิงค์ลิสต์,604,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:40:51.278446,โครงสร้างของลิงค์ลิสต์,2.3.2 โครงสร้างของลิงค์ลิสต์,733,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:42:17.944816,โครงสร้างลิงค์ลิสต์แบบทิศทางเดียว,2.4.1 โครงสร้างลิงค์ลิสต์แบบทิศทางเดียว,834,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:43:55.858535,การทำงานของลิงค์ลิสต์แบบทิศทางเดียว,2.4.2 การทำงานของลิงค์ลิสต์แบบทิศทางเดียว,2001,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:44:46.029804,การนำข้อมูลเข้าของคิวทำยังไง,3.2.1 การนำข้อมูลเข้า (Enqueue),553,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:45:15.083061,การนำข้อมูลออกของคิวทำยังไง,3.2.2 การนำข้อมูลออก (Dequeue),615,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:46:04.693764,โครงสร้างของการแทนคิวด้วยอาร์เร,3.3.1 โครงสร้างของการแทนคิวด้วยอาร์เรย์,248,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:47:15.620679,การดำเนินการแทนคิวด้วยอาร์เรย์,3.3.2 การดำเนินการแทนคิวด้วยอาร์เรย์,568,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:47:51.456123,การดำเนินการแทนคิวด้วยวงกลม,3.3.3 การดำเนินการแทนคิวด้วยวงกลม,851,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:48:46.791707, โครงสร้างของสแตกเป็นอย่างไร,4.1 โครงสร้างของสแตก,695,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:49:42.076547,การนำข้อมูลเข้าของสแตกทำอย่างไร,3.2.1 การนำข้อมูลเข้า (Enqueue),411,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:50:07.991609,การดึงข้อมูลออกของสแตกเป็นอย่างไร,4.2.2 การดึงข้อมูลออก (Pop),484,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:51:00.209722,การดำเนินการแทนสแตกด้วยอาร์เรย์ทำอย่างไร,4.3.1 การดำเนินการแทนสแตกด้วยอาร์เรย์,856,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:52:49.394108,โครงสร้างทรีเป็นอย่างไร,5.5 การแทนโครงสร้างไบนารีทรีแบบซีเควนเชียล,845,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:53:29.653754,ทรีทั่วไปคือ,5.2.1 ทรีทั่วไป (General Tree),663,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:54:09.202326,ไบนารีทรีคือ,5.5 การแทนโครงสร้างไบนารีทรีแบบซีเควนเชียล,323,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:54:31.290338,ไบนารีทรีแบบสมบูรณ์คืออย่างไร,5.2.3 ไบนารีทรีแบบสมบูรณ์ (Complete Binary Tree),479,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:55:18.032426,การเข้าถึงข้อมูลในไบนารีทรีแบบพรีออร์เดอร์คือ,5.3 การเข้าถึงข้อมูลในไบนารีทรี,219,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:57:31.570126,การเข้าถึงข้อมูลในไบนารีทรีแบบอินออร์เดอร์คือ,5.3 การเข้าถึงข้อมูลในไบนารีทรี,393,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:58:04.756713,การเข้าถึงข้อมูลในไบนารีทรีแบบโพสต์ออร์เดอร์คือ,5.3 การเข้าถึงข้อมูลในไบนารีทรี,198,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:58:38.135186,การแทนโครงสร้างไบนารีทรีแบบซีเควนเชียล,5.5 การแทนโครงสร้างไบนารีทรีแบบซีเควนเชียล,586,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-02-26T10:59:00.728064,การแปลงทรีเป็นไบนารีทรีทำอย่างไร,5.6 การแปลงทรีเป็นไบนารีทรี,336,0.0,0.0,0.0,C:\Users\Admin\typhoon_rag\indexes,True,,True,,True,
2026-06-09T03:41:51.383535,โครงสร้างข้อมูลแบบบิต,1.2.1 บิต (Bit),88,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T03:45:17.107478, ความหมายของโครงสร้างข้อมูล,1.1.1 ความหมายของโครงสร้างข้อมูล (Data Structure),688,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T03:48:18.569092,ความหมายของอัลกอริทึม,1.1.2 ความหมายของอัลกอริทึม (Algorithm),823,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T03:51:40.222255,บิต คือ,1.2.1 บิต (Bit),88,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T03:52:36.487726,ไบต์ คือ,1.2.2 ไบต์ (Byte),112,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T03:54:12.276044,ฟิลด์ คือ,1.2.3 ฟิลด์ (Field),187,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T03:56:15.305922, เรคอร์ด คือ,1.2.4 เรคอร์ด (Record),184,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T03:57:11.448627,ไฟล์ คือ,1.2.5 ไฟล์ (File),185,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T03:58:24.908366, ฐานข้อมูล คือ,1.2.6 ฐานข้อมูล (Database),235,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T03:59:36.051069,ประเภทโครงสร้างข้อมูลคือ,1.1.1 ความหมายของโครงสร้างข้อมูล (Data Structure),88,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T04:01:18.152871,ประเภทอัลกอริทึมมีอะไรบ้าง,1.3.2 ประเภทอัลกอริทึม,569,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T04:02:47.631123,ผังงานคือ,1.4.1 ผังงาน,122,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T04:04:50.780584,โครงสร้างควบคุมแบบเรียงลำดับคือ,1.5.1 โครงสร้างควบคุมแบบเรียงลำดับ (Sequence),548,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T04:24:44.617114,โครงสร้างควบคุมแบบเลือกการทำงาน,1.5.2 โครงสร้างควบคุมแบบเลือกการทำงาน (Selection),838,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T04:26:26.209643, โครงสร้างควบคุมแบบทำซ้ำ คือ,1.5.3 โครงสร้างควบคุมแบบทำซ้ำ (Repetition),88,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T04:27:56.830222,ความหมายของอาร์เรย์,2.1.1 ความหมายของอาร์เรย์,589,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T04:29:20.609545,โครงสร้างของอาร์เรย์,2.1.2 โครงสร้างของอาร์เรย์,326,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T04:30:46.584497,อาร์เรย์ 1 มิติ คือ,2.2.1 อาร์เรย์ 1 มิติ,703,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T04:32:31.214944,อาร์เรย์ 2 มิติ,2.2.2 อาร์เรย์ 2 มิติ,702,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T04:34:06.198601,ความหมายของลิงค์ลิสต์,2.3.1 ความหมายของลิงค์ลิสต์,604,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T04:38:08.116793, โครงสร้างของลิงค์ลิสต์,2.3.2 โครงสร้างของลิงค์ลิสต์,807,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T04:40:54.033585,โครงสร้างลิงค์ลิสต์แบบทิศทางเดียว,2.4.1 โครงสร้างลิงค์ลิสต์แบบทิศทางเดียว,690,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T04:43:04.021725,การทำงานของลิงค์ลิสต์แบบทิศทางเดียว,2.4.2 การทำงานของลิงค์ลิสต์แบบทิศทางเดียว,1036,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:11:00.578967,โครงสร้างคิว,3.1 โครงสร้างคิว,750,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:12:23.204920,การนำข้อมูลเข้าของคิว,3.2.1 การนำข้อมูลเข้า (Enqueue),666,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:13:24.840398,การนำข้อมูลออกในคิว,3.2.2 การนำข้อมูลออก (Dequeue),620,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:14:36.740128,โครงสร้างของการแทนคิวด้วยอาร์เรย์,3.3.1 โครงสร้างของการแทนคิวด้วยอาร์เรย์,248,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:15:40.358261,การดำเนินการแทนคิวด้วยวงกลม,3.3.3 การดำเนินการแทนคิวด้วยวงกลม,818,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:17:39.549027,โครงสร้างสแตกคือ,4.1 โครงสร้างสแตก (Stack),594,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:19:17.983614, การนำข้อมูลเข้าในสแตก,4.2.1 การนำข้อมูลเข้า (Push),648,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:20:29.774989,ตำแหน่งบนสุดของสแตก,4.2 การดำเนินการของสแตก,813,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:25:49.336064, การดำเนินการแทนสแตกด้วยอาร์เรย์,4.3.1 การดำเนินการแทนสแตกด้วยอาร์เรย์,669,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:27:40.191677,การประยุกต์ใช้งานสแตกในการเปลงรูปนิพจน์ทางคณิตศาสตร์,4.3.2 การประยุกต์ใช้งานสแตกในการเปลงรูปนิพจน์ทางคณิตศาสตร์,124,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:29:21.089415,โครงสร้างทรี (Tree),5.1 โครงสร้างทรี (Tree),775,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:31:40.973188,ทรีทั่วไปคือ,5.2.1 ทรีทั่วไป (General Tree),725,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:33:10.391596,ไบนารีทรี คือ,5.2.2 ไบนารีทรี (Binary Tree),471,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:34:32.801296,ไบนารีทรีแบบสมบูรณ์คือ,5.2.3 ไบนารีทรีแบบสมบูรณ์ (Complete Binary Tree),622,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:36:15.477401,การเข้าถึงข้อมูลแบบแบบพรีออร์เดอร์,5.3 การเข้าถึงข้อมูลในไบนารีทรี,845,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:37:42.423712,การเข้าถึงข้อมูลแบบอินออร์เดอร์,5.3 การเข้าถึงข้อมูลในไบนารีทรี,89,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:38:46.154206,การเข้าถึงข้อมูลแบบโพสต์ออร์เดอร์,5.3 การเข้าถึงข้อมูลในไบนารีทรี,631,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:40:25.408426,ทรีกับการดำเนินการด้านนิพจน์,5.4 ทรีกับการดำเนินการด้านนิพจน์ (Expression Tree),728,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:41:15.424853, การแทนโครงสร้างไบนารีทรีแบบซีเควนเชียล ,5.5 การแทนโครงสร้างไบนารีทรีแบบซีเควนเชียล (Sequential Representation),650,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T05:42:53.014717,การแปลงทรีเป็นไบนารีทรี,5.6 การแปลงทรีเป็นไบนารีทรี,471,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T06:07:48.401728,อธิบายขั้นตอนวิธีการเรียงลำดับแบบ Quick Sort และวิเคราะห์ Time Complexity,1.5.1 โครงสร้างควบคุมแบบเรียงลำดับ (Sequence),88,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T06:09:23.944257,สภาพอากาศวันนี้ในจังหวัดเชียงใหม่เป็นอย่างไร,5.6 การแปลงทรีเป็นไบนารีทรี,124,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T06:10:20.164120,การใช้ Bitwise Operation ในการเข้ารหัสข้อมูลแบบ RSA Encryption,1.2.1 บิต (Bit),65,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T06:13:16.056764,Big-O Notation แบบ Amortized Analysis ใช้วิเคราะห์อะไร,other,88,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T06:14:01.731653,ฟีเจอร์ใหม่ใน Python 3.12 ที่ช่วยให้ประมวลผลเร็วขึ้น,4.3.2 การประยุกต์ใช้งานสแตกในการเปลงรูปนิพจน์ทางคณิตศาสตร์,89,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T06:14:57.791682,ฟิลด์แม่เหล็กไฟฟ้า (Electromagnetic Field) ส่งผลต่อการจัดเก็บข้อมูลอย่างไร,1.2.3 ฟิลด์ (Field),88,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T06:16:44.497642,"ความแตกต่างระหว่าง Float, Double และ Decimal ในการคำนวณทางการเงิน",4.3.2 การประยุกต์ใช้งานสแตกในการเปลงรูปนิพจน์ทางคณิตศาสตร์,66,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T06:18:23.640271,การ Normalization ในฐานข้อมูล relational มีกี่รูปแบบ,1.2.6 ฐานข้อมูล (Database),122,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T06:19:39.784068,Neural Network แบบ Transformer ใช้ Attention Mechanism อย่างไร,other,88,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T06:20:37.392012,เรคอร์ดโลกในการวิ่ง 100 เมตร (World Record) ทำลายกี่ครั้งแล้ว,1.2.4 เรคอร์ด (Record),88,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T06:21:27.729691,Memoization กับ Tabulation ใน Dynamic Programming ต่างกันอย่างไร,5.4 ทรีกับการดำเนินการด้านนิพจน์ (Expression Tree),89,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T06:22:20.538357,Quantum Algorithm จะเปลี่ยนแปลงการคำนวณ Big-O อย่างไรในอนาคต,1.1.2 ความหมายของอัลกอริทึม (Algorithm),88,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T06:23:38.992857,ผังงานการผลิตในโรงงานอุตสาหกรรม (Manufacturing Flowchart),1.4.1 ผังงาน,122,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
2026-06-09T06:25:30.745776,การทำงานของ REST API และ JSON Web Token (JWT) Authentication,1.5.2 โครงสร้างควบคุมแบบเลือกการทำงาน (Selection),65,0.0,0.0,0.0,C:\Users\Admin\data_structure_rag\indexes,True,,True,,True,
